Qvector_A	Intensity	Uncertainty
0.0001244584341515039	3170957.109429789	127521.1820855948
0.0001328912910599112	2706428.800560979	369551.2550987896
0.0001371257027679892	2532802.475319394	726087.4815260979
0.0001413707644908567	2459989.095875263	913386.2452447144
0.0001456263884205151	2357668.155016378	716041.6054720737
0.0001498924903110412	2307425.793577287	366500.1810368159
0.0001541689892430075	2271283.154865243	170719.6539037083
0.0001584558074116576	2170212.182778058	128291.5787193023
0.0001627528699319098	2106799.046039872	124015.3102006815
0.000167060104660517	2036747.755295876	119660.3165045198
0.0001713774420343943	1973459.024465613	115053.2202782431
0.0001757048149211543	1898291.351156259	108800.9222626297
0.0001800421584808605	1824192.162537283	100628.2807828247
0.0001865679595078028	1723594.195217024	94016.78474023762
0.0001931133966055535	1658061.642770658	91815.65401705765
0.0001974900160890245	1578196.483227152	91325.21193965949
0.0002018763123332993	1510339.861535234	87974.98116668318
0.0002062722319075752	1472123.971360796	81457.59716382665
0.0002128852290571509	1401864.458326994	76146.39050469612
0.0002195172195687138	1308625.967636146	74968.21763359627
0.0002239511286737978	1266133.401851237	74619.29246673323
0.0002283944162366479	1236777.220235647	71291.67355729862
0.0002350779926457667	1175095.415480861	67405.9075156149
0.0002417801058076896	1120084.640412472	66432.00282863507
0.0002462604691187775	1083983.227929821	66268.0168959182
0.0002507499974603802	1054839.027826936	63596.18911926034
0.0002575025218259799	1007038.677731047	59449.90250635582
0.0002642731827094335	950988.6675190768	56514.22654963746
0.0002710663760050478	913840.8141544523	55543.44473668739
0.0002778774882653146	853028.5397365263	55347.55980232876
0.0002824301182373736	839244.037321633	54056.40374916555
0.0002892767956294035	802318.3689229598	51507.28622926166
0.0002961411244895895	770743.418838734	49273.37611463507
0.0003030273999136834	731274.1986008289	47887.22761690016
0.0003099311411804234	703680.7947593841	46547.67452314887
0.0003168566043025387	662349.5914133308	44838.1423556984
0.0003237993590891975	626492.4960647944	43065.13369117265
0.0003307636246330539	583665.4034108465	40702.15471185802
0.0003377450180265626	572319.6395920567	35509.01685908054
0.0003541382459197586	517680.5005326978	26721.54798419912
0.0003705821034431462	497573.7831257848	17801.68582684924
0.0003753067263051743	483817.7391285978	12525.09618575004
0.0003800396828371362	474319.6341266617	10712.47179997293
0.0003847809510637708	453678.0244802942	10215.3699520963
0.000389530509393872	432584.0300080511	9877.445434638785
0.0003942883366103901	425608.3866425664	9391.047054872917
0.0003990544118595438	410620.8422426973	8678.217772445412
0.0004062199697251922	395612.8475427579	7907.973174258714
0.0004134019225342111	369981.847024791	7208.29569400292
0.0004206042956846328	357836.0271915953	6544.123371238672
0.0004302345758946799	341117.0684068822	6068.971895713139
0.0004398972658243676	319571.5639973742	5939.245610348195
0.0004471644604613736	309090.9149884089	5860.463283760533
0.0004544517556144923	295373.4436307276	5490.903166983746
0.0004641948504314676	276819.2287641947	4992.581083150537
0.0004739698707368058	257353.3166384118	4729.044641005992
0.0004837766874575631	244095.2167921647	4725.690472796142
0.0004911516040411531	236916.3041250202	4671.52143768237
0.0004985462577456331	220173.0156936942	4363.151797719876
0.0005084320252483402	210135.7402821518	3947.647484698048
0.0005183491661589376	197559.0003150791	3632.337350149872
0.0005282975671979117	185286.9256802673	3427.462540890986
0.0005382771181981102	171429.7355465889	3266.39627348444
0.0005482877119795289	162449.7668635773	3125.062076965163
0.0005583292442298721	152601.512992123	2996.859362949021
0.0005684016133908864	147805.5438487604	2860.688961258327
0.000578504720553109	135158.7585727216	2686.675419965221
0.0005886384693532551	123977.5402509216	2486.650654601821
0.0006013501873914103	118712.7855969433	2331.385068170274
0.0006141062880171264	109993.0005269302	2260.014293181006
0.0006243465582822171	103063.3191256112	2222.963355386964
0.0006346170656225572	98075.83136626135	2158.299292632898
0.0006449177261000577	90964.83933528574	2048.071144148264
0.0006552484577840093	88010.08979052417	1910.427472119865
0.0006682055952989173	77749.86906056236	1794.929064358206
0.0006812063281512678	76482.38960376599	1721.032599440805
0.0006916416912354715	70472.96181148726	1646.878026490815
0.0007047292317207917	64123.88255044838	1557.715218349604
0.0007178599911731071	60230.47474403782	1476.331995316199
0.0007283990820877068	53883.50813301137	1397.217016470298
0.0007416159257668678	51026.47934809593	1314.092227866649
0.0007548756406678032	47186.9053156126	1240.941456001384
0.0007681842166520795	43411.04389594994	1177.657238617164
0.0007815354313294161	40101.98153404657	1117.400461096889
0.0007949352483946184	36212.95905513061	1062.602112357842
0.0008083774837498844	34223.26897357638	1013.47019859007
0.0008218680761544434	31039.96926158216	964.0618960300166
0.0008354008777133266	28858.07623449502	909.3942317418503
0.0008489818034068617	25000.64627686035	848.6200041475057
0.0008626047396125751	23099.73734976283	783.1325608950617
0.0008762755786184532	20495.51960705003	721.2241806234781
0.0008927379283267023	18757.8599686185	674.3240350795395
0.0009065042351379092	17004.51998808595	633.2428461001248
0.0009203181128172201	15634.05579170189	578.1304829444783
0.0009369517212454055	13179.45802003599	516.9605604689136
0.0009536492621303325	11706.105449664	474.3135665577462
0.0009704105844947761	10947.77969262402	451.6077725989191
0.0009844254988522622	9695.106310455081	427.148947077754
0.000998487461712753	8603.659887350228	387.4613103272997
0.001015418161705307	7707.939707466183	341.8620501254382
0.001032412124759503	6488.707874438905	304.6237574644141
0.001049469218443497	6103.367157373045	278.2443364761182
0.001066589313913367	5464.367261976085	258.8831431783347
0.001083772285790371	4914.290985020015	244.1058922000809
0.001101018012044811	4790.656426841578	231.3147113988688
0.001118326373884177	4610.898203850164	218.0358086612787
0.001138600494832909	4144.756266741555	206.4893524750295
0.00115895549030152	4130.041338761862	200.7092408412264
0.001176471818937859	3821.9411851185	199.7097225677588
0.001194050303313221	3877.183287414182	198.8101435986564
0.00121169084022286	4026.299343997628	195.2708000548113
0.001232351764103717	3773.449142665695	190.5909624280073
0.001253092848308889	3671.622038904217	187.0783000980256
0.001270939514939812	3532.378975237648	184.3549507257104
0.001291840513243532	3591.555974867876	182.2740924268108
0.001312821272805795	3545.848250933399	182.1711120637039
0.001333889624735296	3618.970675667158	183.5194888157231
0.001355037477963909	3664.600592291144	184.3682812849029
0.001376272645865005	3457.414563190273	184.1919895800339
0.001397587069889361	3509.357069170352	183.7938448625699
0.001418988546628097	3306.041334892098	183.1234803781642
0.001440469048161823	3461.414323741763	180.2375763658302
0.001462036355203894	3297.313210392325	174.4033415231845
0.001486783767657035	3297.353112452142	169.2424610716564
0.001511639094201768	3196.218296975096	167.6328448313162
0.001533473941833999	3150.407796602066	165.8910266830824
0.001555395110837683	2954.731107991659	159.659290533562
0.001580546400410008	2740.758600882868	150.9200810476819
0.001605805036432087	2524.676146512685	143.723061416091
0.001631170878924534	2421.148697166783	138.4970712552272
0.001656643792408069	2210.978501147282	133.717854065088
0.001682223645758422	2073.286946354137	128.9008011748282
0.001707910312070732	1920.255371353193	124.2553194075831
0.001733703668526244	1847.220965224912	119.7078984263403
0.001759603596267674	1586.719317606015	114.830954849326
0.001785609980277463	1621.776906417195	108.4338173159561
0.001811722709263859	1363.099734668691	99.79197023660598
0.001841228998105911	1158.86764080769	90.35216158461566
0.001870864621229812	1057.561480333963	80.09325962932913
0.001897322245734894	961.9532706779999	65.91580212809828
0.001980680403249531	761.8881027620661	48.80058389685776
0.001987393984486241	640.3989403959157	34.63378583570389
0.001994114166194503	691.2621123748037	25.48138327863725
0.002014320896285208	659.7018552323249	19.01049907186998
0.002044729906274358	580.8834707063701	14.36281995105578
0.002075277298755884	507.4395915218005	11.91386537300206
0.002109372470649305	522.5665070508003	10.89950813640464
0.002140196278138842	474.4890101555072	10.26778045926194
0.002171158127503004	389.8602290820623	9.798991017766809
0.002205713444158183	438.4660720620108	9.694397099863458
0.002236951068222704	467.9658835713553	9.805843530139837
0.002268326433652863	430.5097081268594	9.76568541136049
0.002303340892925955	485.1469531920846	9.517289132345335
0.002338519112434361	398.8526101683852	9.25627192988177
0.002373860985274918	421.0980549568784	9.128405281150888
0.002409366409624012	425.3810422788108	9.100812114168985
0.002445035288586006	431.7017547322745	9.020857031946605
0.00248086753004542	384.2024193128107	8.783742710942189
0.002516863046526974	405.4026253421272	8.395925480159706
0.002556649588681037	351.6306172390089	7.965442957168192
0.002596627508452172	326.8062053608573	7.600336506808068
0.0026331449688269	320.7324568762285	7.242925048628499
0.002673505372302595	309.7776949502756	6.776692380081821
0.002714056892646026	232.8316416217556	6.240665400225846
0.002751095585350378	232.0861575823119	5.76831871877576
0.002792029115378196	207.5420385117214	5.43206944017483
0.00283315354808326	212.4295702509174	5.188752373026279
0.002874480747362876	203.432736440831	4.922352769860126
0.002919786093680043	182.0681099282327	4.555025435517954
0.002961518638879835	152.4855099456878	4.111925029900596
0.003003453773999947	122.6765958719217	3.725799693635919
0.003049422147590756	122.209743870163	3.528436863489864
0.003095624420887143	147.1945328360508	3.477075989354773
0.003142060546604009	122.8575169451939	3.439667633328714
0.003188730483431151	118.6953696438497	3.387902834890551
0.003235634195857231	131.024041180226	3.346283720397538
0.003282771654000574	110.7723218091651	3.329008528181665
0.003330142833446783	116.5631575684779	3.367091369117513
0.003377747715091948	126.4186930488426	3.426763943889476
0.003425586284993915	128.2717115434909	3.393650075957709
0.003473658534224892	104.8907757417793	3.228597369885045
0.003526004016228376	103.8891863464368	3.007911657348833
0.00357861671142717	91.46161154159515	2.806383350697012
0.003631510691375364	79.72526310163937	2.635665333129192
0.003684671905056513	81.53633294026704	2.460783967807026
0.003738114437544719	65.99625269527876	2.26001921152247
0.003791824247603595	51.809672086245	2.079274238492863
0.003845815434352049	58.10203892301157	1.976388524042551
0.003904262852394114	53.37886319908937	1.93894101311883
0.003958816913712423	52.71005132558987	1.900190956866573
0.004013652484268956	54.1830934828405	1.813679091535509
0.004073009399733278	40.05569387491111	1.701245886106367
0.004132684769973138	46.12389195908516	1.615830490049334
0.004192678673244985	36.78970411775244	1.577709676029862
0.00425299119401678	41.61776614045567	1.565267068361175
0.004313622422793262	41.60843799649573	1.542148326290087
0.004378942299326215	36.49696122618329	1.498370313061299
0.004444620140599822	35.38892682002772	1.450589005997076
0.00450625367682697	34.7694205103539	1.399887921402994
0.004572647835730493	30.17980662124606	1.337872088084948
0.004639400360558749	29.45656110095008	1.265770854140404
0.004702037327046856	25.79789838963351	1.183016569163347
0.004769507029305707	22.86972268148675	1.100308123745936
0.004841874860470547	20.81992881060303	1.039463979865608
0.004910095017538037	21.40029378442259	0.9979655162340468
0.004978690678112381	18.69453552366924	0.9576876738025933
0.005052260127312812	17.91511692193941	0.9120445809484139
0.005126247968221334	19.50217481004831	0.8635966582525442
0.005200654438419814	12.86345430313099	0.8328875448216089
0.00527547978239985	15.6505043035048	0.8460408302657638
0.005350724251369098	20.64194948057192	0.8912667231432858
0.005426388103064187	13.53035317538345	0.9178743361543339
0.005502471601570039	24.98828309922662	0.8786170553493549
0.005583775080217277	8.506562059694559	0.7929294580603309
0.005665543636002753	10.94623160975936	0.7371631226765787
0.005742940299911238	15.35452376895979	0.729163238489276
0.005825639994186561	10.8395531412359	0.7199034400305799
0.005908805763222273	11.30304427143635	0.690007761377448
0.005992456616803333	10.61752393354069	0.646404872591535
0.006081542135026919	9.934594925243641	0.5904900153650386
0.006166164307296246	5.560929209572553	0.5410872357048603
0.00625127272724365	8.185882242891354	0.522829647678174
0.006341902803947603	7.363631761803162	0.5324239930201926
0.006433068430405097	7.375262605671726	0.5387195771258098
0.006524770078851006	10.18621572173686	0.5104453215748962
0.006617008228583963	3.427914152057479	0.4622238483765733
0.006714958548345665	5.585782404902877	0.4398103079910403
0.006813497251294215	7.381630897301363	0.4408421879707802
0.006907407655047808	5.524772522753166	0.4312358550448037
0.007007124833993223	4.024533426101357	0.4179607395827258
0.007107432120369088	5.887265421460842	0.4151461167180544
0.007208351210535746	6.641128994977942	0.4098589203106264
0.007309861614487238	2.427945705861091	0.413220315650815
0.007411985086115717	6.590175553352888	0.4420800692075176
0.007520129505860146	7.657204451833979	0.4577902299066388
0.007628942956867955	4.493438351338282	0.4269388945864229
0.007738426191354716	3.134402415284987	0.3850273789858968
0.007848579969219041	4.200661080499134	0.3654110106179282
0.007959405057827128	4.426006532491781	0.3426866786579236
0.008070902231808653	2.420395954308591	0.2864656268005107
0.008183072272855706	2.0040559193642	0.2130534544816937
0.008295915969530889	0.4030889963725623	0.1701483682757133
0.008415133651956631	1.152956402464713	0.1851153033501119
0.008535084027232243	3.137787530650339	0.2271009277074887
0.008655791681503539	2.827111259178851	0.2482666531550715
0.008783041687319087	1.706894582354515	0.2559078128801022
0.008905266828335706	1.598126465187485	0.2760706750291185
0.009028252192144735	5.694912674846432	0.2782985010807583
0.009157891477290757	0.8459051742915165	0.2322227928503394
0.009288354251126417	0.847216936620823	0.1767907669224126
0.009419641638869835	1.555494757843173	0.1536968665112123
0.009551754773343727	0.8875172479478005	0.1529530611926573
0.009684694794767352	1.359906407161072	0.1565848300064532
0.009824569477446131	1.334982899356205	0.1721078688590272
0.009965337365121283	0.594309940445379	0.2053596919875428
0.01010702607518659	4.547080135333799	0.2233925352236472
0.01024961061432502	1.070904911750032	0.1915407722057454
0.01039311869289972	0.3776324873006663	0.134542856058933
0.01054383140720135	0.8518164541540407	0.09944268720710024
0.01068919074187055	0.2641582913816771	0.09632600534596265
0.01083547780815165	0.8108348861292254	0.1089858383385205
0.01098909473336686	1.420693305462302	0.1246214235158163
0.01114371044570446	0.2439878655388846	0.1473001138105296
0.01130583950325007	1.971422258228424	0.1755162920017539
0.0114690413134681	2.249837076215704	0.1792219167860755
0.01162674656124185	0.6614424418108255	0.1458988991772291
0.0117920991309997	0.1847204011020925	0.1123485961851451
0.01195852972332911	1.007890395333206	0.111058195291289
0.01212606931853282	0.4040840995043513	0.1293883639381383
0.01230146582549916	2.042080674558213	0.1351120548720566
0.01247122906513828	0.2335621548234091	0.1194560978946702
0.01264210696155377	0.5639703368811029	0.1053708259962073
0.01282098120536334	0.496659746197525	0.1066903000904427
0.01300104928793455	1.133885825817778	0.1036119978023212
0.01318231330554501	0.3126490998490004	0.07906196265590076
0.01337182507704286	0.1039028282971417	0.04955792309254654
